CustomerID,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Region,Product_Category,Purchase_Frequency,Last_Purchase_Days,IsActive,Satisfaction_Score
4097,42.0,Female,39677.0,100,Gold,South,Clothing,8,135,0,9
4098,54.0,Female,86489.0,17,Basic,North,Electronics,18,193,1,9
4099,18.0,Female,41118.0,51,Silver,South,Groceries,18,89,1,3
4100,32.0,Female,76565.0,96,Basic,West,Furniture,17,42,1,6
4101,54.0,Female,40905.0,14,Basic,East,Groceries,11,93,1,5
4102,30.0,Male,40535.0,57,Basic,East,Electronics,15,215,1,4
4103,57.0,Female,61687.0,93,Platinum,West,Clothing,6,349,1,8
4104,25.0,Female,,6,Platinum,South,Furniture,12,1,1,10
4105,22.0,Female,62782.0,57,Silver,West,Clothing,7,335,1,9
4106,26.0,Male,50073.0,4,Basic,North,Groceries,8,164,0,9
4107,18.0,Female,65515.0,11,Basic,South,Electronics,4,106,1,5
4108,53.0,Male,64422.0,74,Silver,West,Furniture,3,232,1,5
4109,52.0,Male,67235.0,92,Gold,East,Furniture,3,46,1,3
4110,19.0,Male,40646.0,11,Basic,West,Electronics,10,205,1,9
4111,57.0,,65504.0,99,Platinum,South,Electronics,15,21,1,1
4112,40.0,Male,42179.0,79,Gold,West,Furniture,13,177,0,3
4113,26.0,Female,47643.0,8,Gold,East,Groceries,19,167,1,7
4114,51.0,Female,47335.0,84,Gold,North,Groceries,8,294,0,7
4115,63.0,Male,35028.0,59,Gold,West,Clothing,18,265,1,5
4116,,Male,23967.0,21,Gold,West,Furniture,5,276,1,6
4117,21.0,Male,68355.0,65,Gold,North,Electronics,7,340,0,4
4118,47.0,Female,39466.0,93,Silver,West,Electronics,5,8,0,8
4119,48.0,Female,,24,Silver,East,Electronics,19,270,1,4
4120,,Male,39039.0,30,Gold,North,Electronics,17,318,1,10
4121,28.0,Female,46150.0,99,Platinum,East,Furniture,19,212,0,6
4122,52.0,Female,42411.0,97,Silver,East,Groceries,4,163,0,5
4123,25.0,Male,69186.0,84,Silver,East,Clothing,7,311,1,10
4124,20.0,Male,41142.0,57,Gold,South,Groceries,6,45,0,6
4125,31.0,,75718.0,80,Platinum,North,Clothing,14,233,0,3
4126,30.0,Female,67089.0,73,Gold,South,Electronics,19,53,0,3
4127,62.0,Female,42883.0,95,,South,Electronics,11,233,0,10
4128,49.0,Male,54797.0,17,Platinum,West,Furniture,7,342,0,7
4129,51.0,Male,57790.0,59,Basic,North,Electronics,3,171,1,1
4130,62.0,Male,62624.0,31,Silver,West,Furniture,17,6,1,1
4131,,Female,64107.0,64,Gold,South,Furniture,11,44,1,1
4132,55.0,Female,52799.0,48,,West,Furniture,15,91,1,6
4133,33.0,Male,35683.0,23,,East,Electronics,7,196,1,4
4134,19.0,Female,59613.0,70,Platinum,South,Electronics,15,4,1,6
4135,57.0,Male,46452.0,30,Silver,East,Groceries,17,121,0,1
4136,34.0,,8161.0,55,Basic,North,Clothing,11,63,0,4
4137,51.0,Male,55854.0,7,Gold,West,Groceries,12,92,0,4
4138,59.0,Female,38988.0,75,Silver,South,Electronics,13,247,1,2
4139,33.0,Female,43124.0,98,Gold,North,Clothing,11,219,0,1
4140,55.0,Male,50090.0,12,Silver,East,Furniture,11,337,0,8
4141,19.0,Male,26695.0,60,Gold,West,Clothing,9,231,0,6
4142,19.0,Male,52085.0,52,Gold,West,Furniture,11,294,0,4
4143,,Male,45249.0,27,Gold,South,Electronics,4,188,0,2
4144,30.0,Male,36841.0,12,Silver,West,Clothing,2,308,1,5
4145,64.0,Female,50693.0,13,Basic,West,Furniture,4,168,1,9
4146,48.0,Male,24647.0,72,Gold,East,Groceries,14,264,0,7
4147,51.0,Male,51134.0,80,Platinum,East,Groceries,5,105,0,4
4148,56.0,Male,57058.0,62,Platinum,East,Furniture,17,224,1,5
4149,20.0,,54578.0,29,Platinum,North,Groceries,12,115,1,8
4150,25.0,Male,61833.0,35,Basic,North,Groceries,6,235,0,5
4151,40.0,,67480.0,60,,West,Clothing,12,272,0,6
4152,31.0,Male,48779.0,29,,North,Groceries,15,274,1,10
4153,44.0,Male,66431.0,31,Gold,South,Clothing,19,230,1,6
4154,46.0,Male,48723.0,77,Basic,East,Electronics,10,217,0,8
4155,56.0,Female,39508.0,76,Gold,North,Groceries,2,34,0,5
4156,56.0,Female,44108.0,61,,West,Electronics,12,197,1,1
4157,,Male,54004.0,2,Gold,East,Groceries,12,317,0,4
4158,34.0,Male,66277.0,33,Basic,North,Furniture,7,214,1,3
4159,58.0,Female,50021.0,72,Gold,East,Furniture,1,46,0,2
4160,47.0,Female,39895.0,62,Silver,North,Electronics,18,333,0,7
4161,30.0,Female,71663.0,59,Gold,West,Electronics,3,240,1,7
4162,38.0,Male,28477.0,40,Platinum,North,Electronics,5,254,0,8
4163,36.0,Male,39991.0,49,Gold,North,Furniture,15,228,0,10
4164,36.0,Female,63391.0,32,Silver,North,Electronics,10,221,1,5
4165,42.0,Male,76496.0,38,Silver,East,Furniture,19,166,1,1
4166,39.0,Female,57210.0,92,Silver,North,Electronics,1,73,1,6
4167,48.0,Female,53748.0,79,Basic,North,Clothing,7,225,0,6
4168,34.0,Female,45637.0,87,Silver,North,Clothing,18,86,1,8
4169,40.0,,58221.0,88,Basic,East,Groceries,2,81,1,10
4170,49.0,Female,51940.0,13,Silver,West,Clothing,19,215,1,2
4171,27.0,Female,38682.0,85,Basic,West,Electronics,10,164,1,9
4172,27.0,Male,45365.0,54,Silver,West,Clothing,15,240,0,6
4173,53.0,Female,36988.0,76,,North,Clothing,10,69,1,1
4174,25.0,Male,50204.0,13,Gold,East,Electronics,10,137,0,9
4175,69.0,Female,52427.0,39,Silver,West,Clothing,12,152,0,8
4176,37.0,Male,74515.0,23,Gold,West,Electronics,8,97,1,10
4177,49.0,Female,41039.0,92,Silver,West,Clothing,14,158,1,1
4178,67.0,Female,47288.0,14,Silver,South,Electronics,2,186,1,8
4179,31.0,Female,68887.0,17,Gold,East,Furniture,17,168,0,7
4180,67.0,Female,77076.0,24,Gold,South,Furniture,6,244,1,5
4181,45.0,Female,57120.0,58,Basic,North,Groceries,8,119,1,6
4182,63.0,Male,46196.0,63,Platinum,West,Clothing,1,196,1,4
4183,69.0,Male,42904.0,34,Gold,North,Groceries,3,288,0,9
4184,41.0,Female,22353.0,51,,East,Electronics,15,65,1,9
4185,32.0,Female,36083.0,86,Silver,North,Furniture,17,162,0,10
4186,39.0,Female,51523.0,10,,North,Electronics,7,85,0,1
4187,47.0,Male,47285.0,72,Gold,West,Groceries,14,59,0,9
4188,21.0,Male,59351.0,21,,East,Electronics,3,282,1,3
4189,30.0,Female,47071.0,37,Silver,North,Electronics,18,150,1,2
4190,,Male,39109.0,7,Silver,South,Electronics,5,121,0,4
4191,25.0,Female,55120.0,90,Silver,West,Electronics,15,269,1,4
4192,35.0,,87578.0,13,Platinum,South,Furniture,6,255,0,9
4193,29.0,Female,45239.0,80,Gold,West,Electronics,3,224,1,4
4194,48.0,Male,52083.0,30,Silver,North,Electronics,18,55,1,5
4195,31.0,Female,62703.0,31,Silver,West,Furniture,3,136,1,6
4196,51.0,Female,41425.0,5,Platinum,North,Electronics,8,190,0,4
4197,35.0,Female,69091.0,32,Gold,South,Electronics,19,253,1,1
4198,51.0,Male,26314.0,16,Basic,North,Groceries,18,312,0,2
4199,28.0,Male,43884.0,73,Gold,West,Furniture,15,84,1,3
4200,58.0,,45331.0,22,Basic,West,Clothing,14,354,1,4
4201,29.0,Female,52267.0,64,Platinum,West,Electronics,16,177,1,5
4202,66.0,Male,20427.0,44,Silver,South,Groceries,3,94,1,10
4203,32.0,Female,70291.0,40,Platinum,East,Furniture,15,35,0,10
4204,48.0,Male,56213.0,37,,South,Electronics,19,212,0,3
4205,66.0,Female,66842.0,78,Silver,North,Clothing,8,126,1,1
4206,46.0,Male,74195.0,16,Gold,North,Electronics,2,230,0,8
4207,43.0,Female,38891.0,43,Basic,South,Groceries,17,168,0,8
4208,35.0,Male,12584.0,84,Gold,South,Furniture,12,14,0,4
4209,49.0,Male,67195.0,63,Platinum,North,Groceries,19,74,1,7
4210,39.0,Male,45704.0,15,Platinum,North,Furniture,11,52,1,4
4211,,Female,33002.0,44,Platinum,North,Clothing,18,362,1,3
4212,34.0,Male,58644.0,90,Silver,East,Electronics,13,207,1,7
4213,40.0,Male,86953.0,9,Gold,East,Groceries,14,296,0,6
4214,41.0,Male,48366.0,65,Silver,South,Clothing,12,43,0,1
4215,67.0,Male,64266.0,99,,South,Clothing,15,3,1,9
4216,25.0,Female,35187.0,44,Basic,East,Electronics,8,95,1,2
4217,58.0,,24698.0,20,Gold,West,Groceries,2,238,1,3
4218,23.0,Female,,70,Gold,East,Electronics,8,167,0,5
4219,22.0,Female,,74,Gold,South,Electronics,5,19,1,3
4220,61.0,Female,43014.0,33,Gold,East,Furniture,2,207,1,3
4221,46.0,Female,75593.0,80,,West,Furniture,10,230,1,8
4222,45.0,Male,23532.0,100,Silver,South,Electronics,10,214,0,4
4223,28.0,Female,31549.0,6,Platinum,North,Furniture,4,56,1,10
4224,18.0,Female,41856.0,83,Gold,South,Groceries,4,334,0,2
4225,60.0,,44654.0,31,Platinum,East,Furniture,8,132,1,5
4226,36.0,Female,71980.0,66,Platinum,East,Clothing,6,9,1,2
4227,,Male,50737.0,18,,West,Electronics,15,231,1,10
4228,44.0,Male,47105.0,28,Platinum,East,Electronics,18,153,0,8
4229,,Female,30949.0,68,Gold,West,Groceries,8,305,1,3
4230,61.0,Female,66299.0,65,Platinum,South,Electronics,7,284,0,2
4231,21.0,Female,32950.0,80,Gold,East,Furniture,17,190,1,3
4232,53.0,Male,30880.0,45,Basic,South,Clothing,19,16,0,3
4233,35.0,Male,43996.0,58,Silver,North,Electronics,2,343,1,1
4234,32.0,Male,52447.0,47,Silver,North,Furniture,12,203,1,3
4235,68.0,Male,39197.0,66,,West,Clothing,19,174,0,3
4236,30.0,Male,,52,Gold,East,Electronics,5,168,0,4
4237,36.0,Female,45755.0,36,Silver,South,Electronics,12,339,1,8
4238,66.0,Male,65791.0,1,Platinum,South,Electronics,17,34,1,9
4239,23.0,Male,57576.0,39,,East,Clothing,5,229,1,1
4240,65.0,Female,76872.0,87,Platinum,South,Electronics,2,1,0,1
4241,29.0,Male,43366.0,90,Gold,East,Electronics,4,322,1,6
4242,68.0,Male,62659.0,75,Gold,East,Furniture,6,115,0,1
4243,54.0,Male,23197.0,1,Basic,North,Furniture,9,214,0,5
4244,34.0,Female,93374.0,75,Basic,East,Furniture,10,254,0,1
4245,40.0,Male,61909.0,88,,South,Furniture,11,145,1,8
4246,43.0,Female,45555.0,74,Basic,East,Electronics,2,47,1,5
4247,46.0,Female,,14,Basic,North,Clothing,9,280,1,6
4248,50.0,Male,46294.0,78,Silver,North,Electronics,17,178,1,4
4249,44.0,Male,77600.0,71,Platinum,West,Groceries,9,213,0,8
4250,42.0,Male,63478.0,23,Basic,South,Clothing,8,360,1,9
4251,27.0,,43350.0,43,Platinum,East,Groceries,5,285,0,9
4252,64.0,Female,31417.0,22,Silver,South,Electronics,5,245,0,1
4253,40.0,Male,67941.0,60,Gold,South,Clothing,6,253,0,7
4254,38.0,Female,62578.0,100,Platinum,East,Clothing,16,206,1,4
4255,38.0,Female,60595.0,27,Silver,North,Furniture,1,72,1,10
4256,60.0,Female,48743.0,56,Platinum,South,Electronics,9,222,1,8
4257,30.0,Female,45505.0,2,Silver,West,Groceries,7,342,0,7
4258,54.0,Female,75278.0,39,,South,Clothing,11,215,0,1
4259,50.0,Male,76674.0,51,Gold,North,Clothing,15,360,1,1
4260,41.0,Female,59601.0,19,Platinum,West,Furniture,5,141,0,1
4261,61.0,Female,64547.0,62,Gold,West,Clothing,19,156,0,2
4262,28.0,Male,53541.0,71,Gold,West,Furniture,6,222,0,10
4263,34.0,Male,29450.0,76,Platinum,West,Clothing,14,330,1,2
4264,21.0,Female,35303.0,67,Platinum,East,Clothing,14,231,1,9
4265,64.0,Female,67192.0,63,Silver,East,Electronics,11,142,1,5
4266,42.0,,69105.0,5,Platinum,East,Clothing,4,358,0,1
4267,47.0,Female,65811.0,72,,West,Furniture,10,75,1,7
4268,26.0,Male,55190.0,78,Silver,North,Furniture,2,40,1,10
4269,38.0,Male,66369.0,61,Silver,South,Furniture,4,273,0,2
4270,37.0,Female,49127.0,100,,West,Groceries,10,70,0,3
4271,36.0,Male,59320.0,71,Silver,North,Clothing,1,317,1,4
4272,36.0,Female,46929.0,7,Silver,South,Electronics,14,111,1,3
4273,29.0,,34148.0,50,Platinum,West,Electronics,18,234,1,3
4274,54.0,Female,62968.0,46,Platinum,South,Groceries,12,197,0,9
4275,,Male,69126.0,96,Basic,East,Clothing,19,339,1,4
4276,34.0,Female,87109.0,72,Platinum,East,Furniture,12,199,0,8
4277,54.0,Male,53960.0,76,Gold,East,Groceries,5,24,1,1
4278,65.0,Female,34282.0,74,Basic,North,Groceries,4,307,1,6
4279,56.0,Female,45073.0,14,Platinum,East,Furniture,13,147,0,1
4280,45.0,Male,47961.0,73,Gold,North,Groceries,18,62,1,5
4281,58.0,Female,52227.0,94,Platinum,East,Groceries,12,67,0,7
4282,52.0,Female,57063.0,69,Silver,East,Furniture,16,30,1,1
4283,64.0,Male,55444.0,65,Basic,East,Clothing,6,107,1,9
4284,65.0,Male,61656.0,65,Silver,North,Electronics,7,166,1,9
4285,35.0,Male,52961.0,57,Basic,South,Electronics,9,121,1,6
4286,31.0,Female,16620.0,62,Basic,North,Furniture,10,11,1,2
4287,52.0,,53407.0,20,Silver,West,Furniture,5,72,0,2
4288,61.0,Male,51300.0,75,Basic,West,Clothing,4,347,1,9
4289,58.0,Female,58254.0,26,Basic,North,Groceries,11,253,1,4
4290,24.0,Male,44577.0,44,Platinum,North,Clothing,19,285,0,6
4291,58.0,Female,53352.0,67,Gold,South,Groceries,7,119,1,10
4292,30.0,Female,58343.0,70,Silver,North,Groceries,13,8,0,2
4293,35.0,Male,47599.0,62,Platinum,East,Clothing,13,215,1,4
4294,54.0,Female,60138.0,45,Platinum,South,Furniture,18,221,1,2
4295,30.0,Male,51051.0,11,Silver,North,Furniture,9,80,0,3
4296,53.0,Male,52349.0,72,Basic,North,Clothing,13,72,0,2
4297,48.0,Male,6159.0,93,,West,Groceries,13,200,1,8
4298,19.0,Male,32841.0,74,Gold,South,Groceries,5,173,0,5
4299,33.0,Female,32882.0,34,Gold,West,Groceries,12,289,1,5
4300,26.0,,53244.0,88,Silver,North,Groceries,1,234,0,8
4301,26.0,Male,69074.0,46,Platinum,South,Clothing,18,261,0,8
4302,55.0,Male,,81,Silver,East,Electronics,17,145,0,7
4303,28.0,Female,62724.0,32,Gold,North,Furniture,10,22,0,5
4304,39.0,Male,,75,Silver,North,Furniture,9,78,0,7
4305,50.0,Female,52098.0,98,Basic,West,Electronics,8,230,1,1
4306,53.0,Male,58609.0,88,Silver,East,Groceries,15,160,1,3
4307,62.0,Female,53689.0,5,Platinum,North,Electronics,13,14,0,3
4308,40.0,Female,47865.0,63,Basic,West,Electronics,17,236,1,2
4309,62.0,Female,55866.0,29,Gold,West,Electronics,9,148,0,6
4310,62.0,Male,71699.0,48,Silver,North,Furniture,11,150,1,3
4311,51.0,Male,57091.0,98,Platinum,South,Furniture,4,30,0,4
4312,26.0,,53269.0,16,Platinum,North,Electronics,7,161,0,3
4313,41.0,Male,36838.0,25,Gold,East,Electronics,3,261,1,7
4314,,Male,71238.0,72,Silver,North,Electronics,10,18,0,4
4315,24.0,Female,28894.0,29,Platinum,South,Groceries,3,63,1,5
4316,53.0,Female,,52,Basic,West,Groceries,1,135,0,7
4317,35.0,Female,55571.0,46,Silver,East,Groceries,14,157,0,4
4318,20.0,Female,36788.0,25,Gold,East,Furniture,13,57,0,6
4319,45.0,Female,66336.0,23,,East,Clothing,5,265,1,9
4320,23.0,Female,24744.0,34,Silver,East,Electronics,8,254,0,6
4321,61.0,Female,64427.0,67,Platinum,South,Electronics,12,187,1,5
4322,61.0,Male,62314.0,94,Gold,South,Clothing,6,361,1,1
4323,,Female,51770.0,34,Gold,South,Electronics,2,327,1,8
4324,45.0,Male,,32,Silver,South,Groceries,4,199,1,5
4325,57.0,Female,24150.0,29,Gold,West,Groceries,5,171,0,5
4326,18.0,Female,53599.0,9,Basic,North,Clothing,11,315,0,3
4327,53.0,Male,46508.0,66,Silver,South,Groceries,13,6,0,10
4328,38.0,Female,60909.0,57,Basic,North,Clothing,8,256,0,2
4329,60.0,Male,48976.0,39,Gold,East,Groceries,5,309,1,1
4330,52.0,Female,47672.0,7,Gold,West,Electronics,6,320,1,9
4331,30.0,Male,13605.0,69,Gold,West,Furniture,15,248,1,5
4332,66.0,Female,62336.0,8,Basic,North,Groceries,16,219,0,10
4333,27.0,Male,40262.0,96,Gold,North,Clothing,11,4,1,4
4334,61.0,Male,44026.0,18,Silver,North,Furniture,7,1,1,7
4335,64.0,Female,33953.0,82,Platinum,West,Electronics,6,326,0,4
4336,27.0,Female,26893.0,49,Silver,South,Furniture,12,31,0,2
4337,63.0,Male,72082.0,16,Platinum,West,Clothing,4,321,0,9
4338,30.0,Female,61932.0,21,Gold,South,Electronics,14,117,0,8
4339,54.0,Male,62179.0,10,Silver,East,Electronics,11,275,0,4
4340,55.0,Female,46752.0,4,Basic,South,Groceries,12,197,0,8
4341,41.0,Male,23931.0,44,Platinum,North,Furniture,2,325,0,9
4342,19.0,Female,81530.0,8,Basic,South,Groceries,11,177,1,2
4343,39.0,Male,,55,Platinum,South,Electronics,13,287,1,4
4344,,Female,52051.0,19,Gold,West,Groceries,11,236,1,6
4345,53.0,Male,44613.0,64,Silver,North,Groceries,9,79,0,7
4346,31.0,Male,19331.0,40,Platinum,East,Clothing,16,243,0,5
4347,27.0,Female,67123.0,51,Silver,South,Groceries,5,311,1,10
4348,52.0,Female,34134.0,9,Platinum,East,Electronics,12,205,0,10
4349,42.0,Male,58198.0,30,Platinum,North,Groceries,3,211,1,7
4350,20.0,Male,,56,Gold,South,Electronics,16,333,0,4
4351,64.0,Male,55012.0,81,Platinum,West,Electronics,19,91,1,8
4352,55.0,Male,57049.0,44,Basic,East,Clothing,17,166,1,3
4353,34.0,Female,70191.0,59,Platinum,West,Electronics,11,161,0,3
4354,29.0,Male,38113.0,15,Platinum,East,Electronics,19,6,0,5
4355,69.0,Male,52467.0,68,Platinum,North,Clothing,18,141,0,6
4356,41.0,Male,46623.0,70,Gold,South,Electronics,9,205,0,3
4357,46.0,Female,22406.0,61,Silver,East,Clothing,13,20,1,10
4358,60.0,Male,54294.0,80,Silver,West,Furniture,6,100,1,2
4359,42.0,Female,68768.0,90,,East,Furniture,3,165,1,5
4360,53.0,Female,126154.19794779431,150,Basic,East,Furniture,12,45,1,10
4361,43.0,Female,77862.0,77,,East,Electronics,9,337,1,6
4362,55.0,Female,23394.0,47,Gold,East,Groceries,9,227,1,3
4363,,Female,74429.0,17,Silver,East,Clothing,15,315,0,7
4364,37.0,Female,52772.0,57,Basic,East,Furniture,1,52,1,3
4365,45.0,Female,74008.0,54,Gold,West,Clothing,18,146,0,2
4366,33.0,Male,44078.0,91,,East,Furniture,15,281,1,10
4367,64.0,Male,42037.0,52,Basic,East,Furniture,8,123,0,4
4368,34.0,Female,,22,Basic,East,Electronics,11,207,0,3
4369,57.0,Male,61639.0,83,Gold,South,Clothing,17,297,1,7
4370,45.0,Male,57717.0,39,Silver,North,Electronics,14,102,0,8
4371,29.0,Female,33244.0,99,Basic,North,Clothing,19,274,1,3
4372,44.0,,17537.0,13,Gold,North,Clothing,5,129,0,6
4373,59.0,Female,56228.0,78,Basic,West,Groceries,2,167,1,1
4374,64.0,Male,57937.0,95,Silver,West,Furniture,15,202,0,5
4375,47.0,Female,35195.0,66,Platinum,West,Electronics,19,102,1,2
4376,58.0,,32182.0,52,Basic,East,Groceries,16,71,1,1
4377,51.0,Male,59838.0,14,,North,Clothing,13,8,1,7
4378,54.0,Male,77845.0,73,Basic,East,Furniture,7,162,0,10
4379,23.0,Female,42575.0,74,Platinum,South,Electronics,17,73,1,4
4380,24.0,Female,36805.0,63,Platinum,North,Groceries,19,345,1,5
4381,49.0,,54482.0,71,Basic,South,Clothing,7,27,1,2
4382,49.0,Male,59528.0,28,Gold,South,Groceries,12,169,1,8
4383,42.0,Male,44535.0,89,Basic,East,Clothing,13,263,0,10
4384,,Male,80376.0,46,Silver,North,Clothing,13,288,0,3
4385,,,63525.0,28,Gold,South,Furniture,14,73,0,7
4386,69.0,Female,44280.0,2,Silver,North,Electronics,15,209,1,1
4387,,Female,26112.0,17,Silver,South,Furniture,2,99,0,10
4388,33.0,Female,69791.0,59,Gold,South,Electronics,6,31,0,1
4389,33.0,Female,67878.0,52,Platinum,East,Electronics,9,336,0,7
4390,60.0,Male,45458.0,4,Silver,North,Clothing,15,33,0,1
4391,53.0,Female,55258.0,77,Basic,East,Groceries,16,213,0,9
4392,30.0,Female,47742.0,82,Platinum,East,Electronics,2,145,0,9
4393,24.0,Male,57808.0,3,Platinum,East,Electronics,3,99,1,8
4394,53.0,Male,34625.0,37,Gold,East,Electronics,8,310,1,8
4395,64.0,Female,32487.0,97,Basic,East,Electronics,8,310,0,4
4396,68.0,Male,62162.0,24,Basic,South,Clothing,7,180,1,4
4397,26.0,Female,64064.0,72,Platinum,North,Furniture,11,135,1,5
4398,49.0,Male,42638.0,35,Silver,North,Groceries,13,190,1,9
4399,28.0,Male,38763.0,2,Silver,East,Clothing,8,30,1,3
4400,25.0,Female,67213.0,33,Basic,North,Clothing,9,82,1,4
4401,50.0,Male,39271.0,76,Platinum,South,Clothing,16,57,0,10
4402,40.0,Female,50831.0,86,Platinum,East,Electronics,5,174,0,5
4403,42.0,Male,48928.0,77,Platinum,West,Groceries,14,208,1,7
4404,25.0,Male,27996.0,10,Gold,West,Clothing,1,326,0,5
4405,62.0,Male,52881.0,81,Basic,South,Clothing,19,322,0,9
4406,39.0,,51416.0,62,Basic,South,Clothing,17,183,0,6
4407,21.0,Male,,43,Silver,West,Electronics,14,235,0,3
4408,57.0,Female,52373.0,69,Silver,East,Electronics,13,107,0,6
4409,20.0,Male,82035.0,59,Basic,South,Clothing,8,186,0,6
4410,46.0,Female,67425.0,9,Basic,West,Electronics,3,266,0,10
4411,,Male,50582.0,77,Silver,East,Groceries,1,132,1,1
4412,46.0,Female,51953.0,60,Basic,South,Electronics,19,330,1,7
4413,51.0,Male,76454.0,63,Silver,North,Clothing,15,329,1,3
4414,51.0,Female,62946.0,52,Basic,North,Groceries,8,318,0,1
4415,45.0,Female,31564.0,23,Gold,North,Electronics,9,171,1,1
4416,30.0,Male,64234.0,30,Gold,East,Clothing,13,298,0,5
4417,32.0,Male,68642.0,43,Platinum,South,Furniture,12,24,1,10
4418,40.0,Male,74265.0,68,Basic,West,Furniture,9,261,1,10
4419,61.0,Female,43977.0,21,Silver,South,Groceries,11,355,0,2
4420,43.0,Female,42883.0,43,Basic,North,Groceries,5,196,1,2
4421,21.0,Male,35872.0,73,Basic,North,Groceries,19,99,0,4
4422,43.0,Male,54621.0,7,Platinum,East,Electronics,18,333,1,10
4423,57.0,Female,60993.0,16,Silver,West,Groceries,11,101,1,7
4424,26.0,Female,42300.0,23,Basic,East,Electronics,11,352,0,8
4425,22.0,Male,47872.0,58,Silver,West,Clothing,6,120,1,10
4426,49.0,Female,19194.0,87,Basic,South,Electronics,1,321,1,7
4427,37.0,Male,72641.0,31,Platinum,East,Electronics,9,203,1,9
4428,67.0,Male,26525.0,69,Silver,East,Clothing,7,90,1,7
4429,28.0,Male,55621.0,6,Basic,East,Furniture,6,195,1,4
4430,32.0,Female,53573.0,65,Gold,North,Electronics,10,177,0,9
4431,49.0,Female,50687.0,59,Silver,North,Electronics,5,115,0,9
4432,,Female,51031.0,28,Platinum,West,Clothing,1,333,0,3
4433,39.0,Female,34823.0,18,Gold,South,Groceries,15,32,0,10
4434,58.0,Male,,88,Silver,East,Clothing,5,215,0,8
4435,34.0,Female,64534.0,77,Silver,North,Furniture,6,308,0,1
4436,43.0,Male,68977.0,97,Silver,East,Groceries,5,279,1,2
4437,61.0,Male,43686.0,10,Silver,West,Furniture,17,243,0,8
4438,24.0,Male,26593.0,7,Basic,West,Electronics,18,286,0,8
4439,59.0,Female,38319.0,37,Basic,South,Furniture,4,70,1,6
4440,43.0,,77790.0,96,Silver,West,Furniture,2,71,1,8
4441,42.0,Male,39212.0,45,Platinum,East,Clothing,8,111,0,8
4442,27.0,Female,48541.0,86,Basic,South,Groceries,5,158,1,2
4443,62.0,Male,,16,Silver,South,Electronics,4,37,1,3
4444,36.0,Female,42096.0,88,Silver,North,Electronics,14,304,1,7
4445,28.0,Female,47516.0,14,Platinum,East,Electronics,4,326,1,3
4446,30.0,Female,61917.0,11,Platinum,West,Groceries,8,35,0,2
4447,25.0,,75677.0,83,Platinum,North,Groceries,3,324,0,6
4448,57.0,Female,40316.0,87,Gold,East,Furniture,14,59,1,2
4449,21.0,Female,70881.0,34,Silver,East,Furniture,18,207,1,2
4450,64.0,Female,45777.0,60,Platinum,South,Groceries,12,361,1,2
4451,48.0,Female,36711.0,13,Silver,South,Electronics,15,66,0,4
4452,45.0,Male,53743.0,39,Basic,East,Groceries,9,262,1,7
4453,28.0,Female,32636.0,44,Silver,North,Clothing,2,270,0,6
4454,60.0,Male,57080.0,28,Silver,South,Groceries,1,233,0,5
4455,18.0,Female,97244.0,40,Gold,South,Groceries,15,157,1,4
4456,66.0,Male,66584.0,16,Basic,East,Electronics,15,106,1,2
4457,64.0,Female,48426.0,50,Basic,East,Furniture,8,154,1,8
4458,69.0,Male,65783.0,28,Gold,South,Clothing,3,18,1,2
4459,55.0,Female,36027.0,68,Platinum,North,Clothing,2,260,1,8
4460,41.0,Male,38544.0,92,,South,Clothing,4,313,1,10
4461,64.0,Male,48842.0,60,Silver,East,Groceries,18,119,1,4
4462,48.0,Male,51316.0,12,Gold,South,Electronics,12,309,0,5
4463,58.0,Female,30600.0,16,Platinum,East,Groceries,18,102,0,1
4464,63.0,Male,45402.0,53,Basic,South,Furniture,10,25,0,2
4465,67.0,Male,47831.0,54,Gold,East,Electronics,8,180,1,8
4466,43.0,Male,73129.0,49,Platinum,East,Clothing,18,162,0,1
4467,66.0,Male,30599.0,36,Basic,North,Groceries,17,350,0,3
4468,67.0,,29209.0,62,Gold,East,Electronics,19,215,1,2
4469,22.0,Male,52635.0,84,Silver,South,Groceries,6,124,0,10
4470,37.0,,67263.0,26,Silver,East,Electronics,14,292,1,5
4471,69.0,Male,58273.0,56,Basic,West,Clothing,5,156,0,4
4472,58.0,,54540.0,90,Platinum,South,Furniture,8,193,1,4
4473,28.0,Male,45670.0,22,Platinum,North,Furniture,8,328,1,4
4474,50.0,Male,60141.0,73,Gold,South,Groceries,18,53,1,4
4475,67.0,Male,62403.0,69,,North,Clothing,9,170,0,4
4476,55.0,Male,46140.0,81,Platinum,West,Groceries,14,335,1,6
4477,44.0,Female,35770.0,49,Silver,North,Groceries,14,98,0,2
4478,51.0,Male,35868.0,98,Basic,East,Electronics,14,147,0,4
4479,32.0,Male,63181.0,2,Silver,West,Electronics,17,300,1,7
4480,49.0,Female,26835.0,53,Basic,West,Electronics,2,30,0,7
4481,38.0,Female,,7,Gold,North,Clothing,14,74,0,1
4482,63.0,Female,43158.0,100,Platinum,South,Clothing,12,172,0,10
4483,22.0,Male,126154.19794779431,150,Platinum,North,Groceries,16,84,1,9
4484,23.0,Female,60525.0,20,Platinum,North,Electronics,6,73,0,7
4485,55.0,Male,39744.0,94,Silver,West,Clothing,18,232,0,6
4486,39.0,Female,43101.0,30,Platinum,East,Groceries,7,290,0,2
4487,35.0,Male,51979.0,75,Basic,South,Clothing,2,127,0,6
